-0.432192	0.0138662	-0.0885403
-9.52263e-21	-3.08149e-33	-0.0896005
0.000452895	0.108695	-0.0895896
0.00128575	0.199885	-0.0983686
0.00214499	0.206218	-0.11452
0.0024846	0.0815068	-0.131182
0.00241756	-0.0160905	-0.137758
0.00179931	-0.148378	-0.136441
0.000963308	-0.200642	-0.124428
0.000744604	-0.052489	-0.10819
0.00163661	0.21408	-0.103934
0.00431155	0.641986	-0.121233
0.00870122	1.05352	-0.17313
0.0136426	1.18593	-0.258298
0.0170579	0.819669	-0.354163
0.0170579	0	-0.420401
0.0133159	-0.898068	-0.420355
0.00665822	-1.59785	-0.34769
0.000184866	-1.5536	-0.218449
-0.00173765	-0.461403	-0.0928004
0.00301021	1.13948	-0.0554803
0.0140658	2.65333	-0.147612
0.0286612	3.50292	-0.362143
0.0410303	2.96858	-0.645348
0.0441089	0.738869	-0.885314
0.0372655	-1.64243	-0.94496
0.0214846	-3.78742	-0.812049
-0.00147062	-5.50924	-0.505708
-0.0285042	-6.48806	-0.0601761
-0.0510736	-5.41665	0.464454
-0.0599495	-2.13021	0.902392
-0.0554833	1.07188	1.07454
-0.0387984	4.00439	0.987751
-0.0116696	6.5109	0.663848
0.0230242	8.32651	0.137306
0.0554934	7.7926	-0.535988
0.0759184	4.902	-1.16604
0.0831342	1.73179	-1.56228
0.0785203	-1.10734	-1.70214
0.0633203	-3.64799	-1.61241
0.039145	-5.80207	-1.31726
0.00792085	-7.49381	-0.847957
-0.0270397	-8.39052	-0.241915
-0.0552938	-6.78099	0.436567
-0.0706672	-3.68962	0.984828
-0.071096	-0.102902	1.28306
-0.0581298	3.11188	1.29124
-0.0332516	5.97076	1.03947
0.00159396	8.36294	0.556564
0.0431527	9.97409	-0.119722
0.0806858	9.00796	-0.92621
0.104262	5.65835	-1.65449
0.11344	2.20254	-2.11184
0.109547	-0.934117	-2.2897
0.0937666	-3.78737	-2.21391
0.0677138	-6.25267	-1.90742
0.0333515	-8.24697	-1.40162
-0.00675056	-9.62448	-0.734615
-0.0473837	-9.75194	0.0436997
-0.0739447	-6.37465	0.832235
-0.0848716	-2.62245	1.34759
-0.0816511	0.7729	1.5595
-0.0656989	3.82853	1.49683
-0.038549	6.51597	1.18709
-0.00204359	8.76131	0.660078
0.040178	10.1332	-0.0484313
0.073277	7.94375	-0.867791
0.0935639	4.86886	-1.51002
0.100567	1.68066	-1.90355
0.0955771	-1.19749	-2.03924
0.079856	-3.77306	-1.94218
0.0550813	-5.94594	-1.63688
0.0236505	-7.54339	-1.15591
-0.0118329	-8.51602	-0.545824
-0.0427148	-7.41165	0.142839
-0.0621627	-4.66751	0.742128
-0.067478	-1.27565	1.11946
-0.0596894	1.86925	1.22248
-0.040176	4.68321	1.0712
-0.0104961	7.12317	0.692402
0.0268577	8.96492	0.116348
0.0670522	9.64668	-0.608565
0.0970931	7.20982	-1.38853
0.113662	3.97646	-1.97135
0.116456	0.670697	-2.29267
0.106782	-2.32182	-2.34665
0.0860521	-4.9752	-2.15865
0.0562344	-7.15623	-1.75611
0.0199276	-8.71365	-1.17727
-0.0203124	-9.65759	-0.472554
-0.0581589	-9.08317	0.308409
-0.0810359	-5.49046	1.04284
-0.0881355	-1.70391	1.48668
-0.0814532	1.60376	1.62429
-0.0623762	4.57847	1.49443
-0.0324297	7.18715	1.12406
0.00651636	9.34706	0.54278
0.0503347	10.5164	-0.21308
0.0843682	8.16802	-1.06341
0.105438	5.05686	-1.72375
0.113134	1.84684	-2.13246
0.108558	-1.09821	-2.28156
0.0928659	-3.76605	-2.1925
0.0676752	-6.04575	-1.88774
0.035248	-7.78253	-1.39867
-0.00205207	-8.95202	-0.769223
-0.0364524	-8.25607	-0.045279
-0.0601015	-5.67579	0.62231
-0.0700941	-2.39822	1.08118
-0.0670522	0.73005	1.27498
-0.0521368	3.5797	1.21581
-0.0266963	6.10572	0.926224
